dd_synsets,times_synsets,scores
"['privacy', 'right', 'bench', 'cardinal', 'fundamental_law', 'fundamental_law', 'request', 'judges', 'right', 'contend', 'life', 'court', 'petitioner', 'personal', 'fundamental_law', 'overrule', 'restriction', 'verdict', 'welcome', 'right', 'sphere', 'petitioner', 'verdict', 'not', 'put', 'right', 'july', 'information', 'right', 'bigger', 'cogency', 'put', 'decision', 'right', 'request', 'case', 'right', 'right', 'state', 'right', 'right', 'life', 'right', 'scheme', 'case', 'petitioner', 'petitioner', 'judgment', 'avail', 'right', 'right', 'verdict', 'reserve', 'built-in', 'inalienable', 'bench', 'cogency', 'state', 'request', 'right', 'right', 'bracket', 'decide', 'right', 'right', 'petitioner', 'intrinsic', 'right', 'court']","['privacy', 'right', 'bench', 'cardinal', 'fundamental_law', 'opinion', 'argument', 'judges', 'unanimously', 'contend', 'autonomy', 'court', 'petitioner', 'personal', 'opinion', 'overrule', 'right', 'verdict', 'inclusion', 'technological', 'sphere', 'lawyer', 'hearing', 'not', 'petition', 'marked', 'era', 'information', 'deliver', 'bigger', 'justice', 'put', 'decision', 'favor', 'proverb', 'protection', 'general', 'private', 'declare', 'obscure', 'randomly', 'primacy', 'preexist', 'impression', 'violation', 'bastard', 'feminist', 'biometrics', 'avail', 'amorphous', 'share', 'verdict', 'reserve', 'built-in', 'inalienable', 'divan', 'correctness', 'state', 'submission', 'irrelevant', 'contour', 'bracket', 'decide', 'offensive', 'search', 'research_worker', 'intrinsic', 'evolve', 'battery']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.25, 0.17, 1.0, 0.48, 1.0, 0.17, 1.0, 1.0, 1.0, 0.25, 1.0, 0.2, 1.0, 0.25, 0.92, 1.0, 0.17, 0.17, 1.0, 0.14, 0.35, 0.2, 1.0, 0.14, 1.0, 0.17, 1.0, 1.0, 0.2, 0.14, 0.17, 0.1, 0.3, 0.5, 0.98, 0.99, 0.14, 0.25, 0.2, 0.14, 0.17, 0.17, 0.1, 1.0, 0.24, 0.14, 1.0, 1.0, 1.0, 1.0, 0.25, 0.25, 1.0, 0.33, 0.49, 0.12, 1.0, 1.0, 0.25, 0.33, 0.2, 1.0, 0.2, 0.1]"
"['jail', 'exploitation', 'sikh', 'sikh', 'chief', 'chief', 'sikh', 'chief', 'flag', 'group', 'case', 'chief', 'chief', 'past', 'measure', 'chief', 'following', 'order', 'state', 'chief', 'group', 'chief', 'things', 'sikh', 'district', 'chief', 'state', 'sikh', 'past']","['jail', 'treatment', 'guest', 'rape', 'convict', 'ram', 'convict', 'enjoy', 'house', 'baba', 'case', 'look', 'harmonize', 'space', 'decision', 'stay', 'express', 'question', 'declare', 'chief', 'response', 'get', 'till', 'curate', 'district', 'take', 'state', 'indian', 'today']","[1.0, 0.17, 0.14, 0.09, 0.14, 0.17, 0.14, 0.33, 0.12, 0.1, 1.0, 0.25, 0.2, 0.25, 0.25, 0.25, 0.12, 0.17, 0.5, 1.0, 0.12, 0.33, 0.1, 0.12, 1.0, 0.25, 1.0, 0.17, 0.25]"
"['camp', 'gross', 'support', 'forum', 'support', 'resort', 'support', 'see', 'hotel', 'support', 'camp', 'supporter', 'camp', 'supporter', 'camp', 'menace', 'camp', 'loyalty', 'camp', 'supporter', 'party', 'see', 'camp', 'supporter', 'camp', 'support', 'resort', 'conviction', 'support', 'supporter', 'request', 'resort', 'conviction', 'camp', 'request', 'resort', 'support', 'see', 'support', 'gross', 'side', 'camp', 'loyalty', 'resort', 'camp', 'camp', 'support', 'party', 'party', 'request', 'hotel', 'resort', 'resort', 'resort', 'camp', 'secretary', 'camp', 'resort', 'secretary', 'resort', 'secretary']","['review', 'assets', 'case', 'court', 'supplication', 'supreme', 'test', 'convict', 'jail', 'verdict', 'accumulate', 'foster', 'seek', 'widow', 'file', 'graft', 'restore', 'merit', 'imprison', 'elder', 'findings', 'dismiss', 'sentence', 'district_attorney', 'accuse', 'mistake', 'aside', 'conviction', 'reverse', 'brother', 'tune', 'therefore', 'evidence', 'end', 'opinion', 'guilty', 'proceeding', 'dismiss', 'prevention', 'term', 'karnataka', 'let', 'corruptness', 'allegedly', 'visit', 'state', 'death', 'set', 'law', 'report', 'house', 'high', 'due', 'however', 'keep', 'leader', 'include', 'first', 'head', 'new', 'curate']","[0.25, 0.33, 0.17, 0.2, 0.14, 0.62, 0.25, 0.17, 0.12, 0.12, 0.17, 0.11, 0.25, 0.17, 0.12, 0.1, 0.17, 0.2, 0.25, 0.2, 0.17, 0.2, 0.17, 0.12, 0.25, 0.2, 0.82, 1.0, 0.17, 0.14, 0.17, 0.79, 0.17, 0.33, 0.12, 0.01, 0.17, 0.2, 0.2, 0.11, 0.12, 0.33, 0.14, 0.11, 0.17, 0.25, 0.14, 0.17, 0.17, 0.14, 0.33, 0.81, 0.95, 0.86, 0.33, 0.33, 0.33, 0.42, 0.5, 0.79, 0.17]"
"['moral', 'duty', 'derail', 'accident', 'moral', 'train', 'take', 'fence', 'railway', 'curate', 'accident', 'offer', 'railway', 'full', 'moral', 'moral', 'railway', 'railway', 'offer', 'hours', 'railway', 'moral', 'trouble', 'resignation', 'district', 'offer', 'offer', 'offer', 'document', 'disregard', 'moral', 'resignation', 'offer', 'vacate', 'improvement', 'leave', 'railway', 'board', 'degree', 'railway', 'resignation', 'alaska', 'railway', 'moral', 'passenger', 'railway', 'moral', 'railway', 'moral', 'railway', 'hours', 'hours', 'railway', 'moral', 'moral', 'moral', 'injury', 'curate', 'railway', 'passenger', 'railway', 'hours', 'district', 'treat', 'take', 'board']","['moral', 'duty', 'derail', 'accident', 'offer', 'train', 'take', 'railing', 'railway', 'curate', 'accident', 'express', 'errant', 'full', 'populate', 'crack', 'specifically', 'intense', 'people', 'wednesday', 'indeed', 'wait', 'injure', 'integrity', 'district', 'guess', 'mention', 'language', 'document', 'evidence', 'see', 'resignation', 'offer', 'vacate', 'tweet', 'leave', 'first', 'staff', 'history', 'independent', 'catastrophe', 'assam', 'tamil', 'know', 'man', 'dead', 'put', 'recent', 'lose', 'least', 'week', 'hours', 'second', 'tweet', 'claim', 'name', 'personal_business', 'curate', 'even', 'official', 'high', 'saturday', 'topographic_point', 'ask', 'take', 'union']","[1.0, 1.0, 1.0, 1.0, 0.17, 1.0, 1.0, 0.33, 1.0, 1.0, 1.0, 0.17, 0.73, 1.0, 0.25, 0.25, 0.16, 0.88, 0.17, 0.14, 0.01, 0.33, 0.33, 0.2, 1.0, 0.25, 0.2, 0.25, 1.0, 0.14, 0.17, 1.0, 1.0, 1.0, 0.14, 1.0, 0.99, 0.14, 0.17, 0.75, 0.11, 0.25, 0.59, 0.33, 0.2, 0.5, 0.25, 0.35, 0.33, 0.74, 0.25, 1.0, 0.16, 0.2, 0.25, 0.2, 0.09, 1.0, 0.26, 0.17, 0.5, 0.14, 0.2, 0.25, 1.0, 0.17]"
"['lawyer', 'clearance', 'medium', 'investing', 'leader', 'board', 'case', 'son', 'finance', 'attach_to', 'justice', 'attach_to', 'case', 'attach_to', 'foreign', 'leader', 'delhi', 'leader', 'leader', 'case', 'abnormality', 'look', 'attach_to', 'case', 'lawyer', 'attach_to', 'former', 'attach_to', 'abnormality', 'abnormality', 'abnormality', 'look', 'lawyer', 'attach_to', 'question', 'headquarters', 'receive', 'case', 'receive', 'case', 'funds', 'lawyer', 'attach_to', 'case', 'case', 'lawyer', 'abnormality', 'attach_to', 'lawyer', 'board', 'attach_to', 'medium', 'receive', 'case', 'week', 'attach_to', 'headquarters', 'justice', 'lawyer', 'attach_to', 'curate', 'allege', 'attach_to', 'senior', 'lawyer', 'court']","['junior', 'clearance', 'medium', 'investing', 'criminal', 'agency', 'case', 'son', 'finance', 'associate', 'gratification', 'depose', 'misconduct', 'influence', 'foreign', 'graft', 'mauritius', 'peter', 'servant', 'promotion', 'cheat', 'look', 'accept', 'notice', 'small', 'mention', 'former', 'help', 'abnormality', 'blessing', 'investigation', 'look', 'direct', 'unclutter', 'question', 'headquarters', 'receive', 'means', 'get', 'conspiracy', 'funds', 'illegal', 'desire', 'run', 'murder', 'directed', 'charge', 'register', 'allegedly', 'board', 'arrive', 'road', 'receive', 'probe', 'august', 'publish', 'office', 'matter', 'public', 'accuse', 'curate', 'allege', 'give', 'senior', 'cardinal', 'meeting']","[0.81, 1.0, 1.0, 1.0, 0.17, 0.25, 1.0, 1.0, 1.0, 0.25, 0.1, 0.2, 0.14, 0.2, 1.0, 0.1, 0.17, 0.17, 0.25, 0.12, 0.17, 1.0, 0.2, 0.1, 0.28, 0.17, 1.0, 0.25, 1.0, 0.14, 0.17, 1.0, 0.28, 0.25, 1.0, 1.0, 1.0, 0.17, 0.5, 0.1, 1.0, 0.56, 0.33, 0.1, 0.09, 0.22, 0.14, 0.14, 0.72, 1.0, 0.33, 0.2, 1.0, 0.09, 0.2, 0.11, 0.5, 0.08, 0.23, 0.25, 1.0, 1.0, 0.33, 1.0, 0.31, 0.25]"
"['false', 'affidavit', 'defamation', 'notice', 'defamation', 'finance', 'court', 'file', 'advocate', 'application', 'words', 'defamation', 'use', 'defamation', 'former', 'former', 'head', 'defamation', 'curate', 'december', 'court', 'former', 'former', 'language', 'head', 'file', 'suit', 'high', 'case', 'senior', 'issue', 'look', 'former', 'file', 'defamation', 'case', 'ask', 'notice', 'advocate', 'language', 'issue', 'notice', 'letter', 'ask', 'state', 'defamation', 'use', 'language', 'former', 'use', 'head', 'seek', 'former', 'head', 'state', 'use', 'language', 'former', 'defamation', 'travel', 'notice', 'december', 'defamation', 'ask', 'former', 'case', 'union', 'roentgen', 'union', 'state', 'state', 'defamation', 'defamation']","['false', 'affidavit', 'defamation', 'answer', 'derogative', 'finance', 'court', 'file', 'advocate', 'application', 'words', 'condemnable', 'use', 'orderly', 'expedite', 'make', 'saddle_horse', 'abusive', 'curate', 'august', 'random-access_memory', 'frame', 'deny', 'delhi', 'advocate', 'record', 'suit', 'high', 'jolt', 'senior', 'trouble', 'look', 'repair', 'file', 'fair', 'seek', 'oppose', 'remark', 'lawyer', 'manner', 'evidence', 'allegation', 'letter', 'urge', 'state', 'fresh', 'charge', 'corruptness', 'give', 'supplication', 'head', 'seek', 'send', 'deputy', 'state', 'action', 'file', 'make', 'subsequently', 'come', 'statement', 'days', 'however', 'ask', 'former', 'case', 'union', 'roentgen', 'leadership', 'state', 'state', 'first', 'new']","[1.0, 1.0, 1.0, 0.25, 0.29, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.86, 1.0, 0.03, 0.2, 0.33, 0.07, 0.11, 1.0, 0.33, 0.09, 0.17, 0.2, 0.08, 0.25, 0.33, 1.0, 1.0, 0.17, 1.0, 0.17, 1.0, 0.2, 1.0, 0.13, 0.25, 0.17, 0.25, 0.5, 0.17, 0.2, 0.14, 1.0, 0.14, 1.0, 0.61, 0.2, 0.11, 0.33, 0.14, 1.0, 1.0, 0.25, 0.14, 1.0, 0.25, 0.17, 0.33, 0.37, 0.5, 0.33, 0.17, 0.28, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2, 1.0, 1.0, 0.38, 0.49]"
"['supply', 'motion', 'struggle', 'example', 'young', 'young', 'pride', 'diversion', 'production', 'development', 'chief_executive_officer', 'autopsy', 'young', 'pride', 'periphery', 'farmer', 'state', 'young', 'feasible', 'young', 'young', 'young', 'state', 'lend', 'champion', 'young', 'production', 'periphery', 'young', 'young', 'hapless', 'contact', 'make', 'young', 'young', 'diversion', 'curate', 'lend', 'state', 'government', 'young', 'example', 'develop', 'young', 'young', 'think', 'young', 'occupation', 'farmer', 'problem', 'young', 'young', 'industry', 'state', 'periphery', 'solution', 'think', 'young', 'pride', 'plant', 'young', 'solution', 'transact', 'farmer', 'make', 'hapless', 'young', 'young', 'state', 'state', 'india', 'transact', 'young', 'young', 'make']","['mass', 'motion', 'struggle', 'idea', 'forward', 'desire', 'freedom', 'work', 'change', 'development', 'chief_executive_officer', 'autopsy', 'young', 'environment', 'bend', 'mahatma', 'state', 'erstwhile', 'feasible', 'take', 'bring', 'together', 'state', 'transform', 'champion', 'desire', 'event', 'circle', 'necessitate', 'solve', 'hapless', 'interaction', 'make', 'assorted', 'comfortable', 'creation', 'gandhi', 'subject', 'department', 'government', 'felt', 'attention_deficit_disorder', 'develop', 'get_down', 'confront', 'see', 'permanent', 'occupation', 'spirit', 'problem', 'associate', 'emerge', 'industry', 'team', 'sector', 'income', 'think', 'significant', 'independence', 'organize', 'tested', 'growth', 'urge', 'soldier', 'program', 'hapless', 'share', 'good', 'team', 'state', 'india', 'ask', 'several', 'take', 'make']","[0.2, 1.0, 1.0, 0.2, 0.88, 0.33, 0.25, 0.33, 0.2, 1.0, 1.0, 1.0, 1.0, 0.2, 0.2, 0.14, 1.0, 0.18, 1.0, 0.25, 0.2, 0.09, 1.0, 0.33, 1.0, 0.33, 0.33, 0.11, 0.33, 0.25, 1.0, 0.5, 1.0, 0.43, 0.96, 0.33, 0.14, 0.25, 0.17, 1.0, 0.14, 0.17, 1.0, 0.33, 0.2, 0.5, 0.62, 1.0, 0.17, 1.0, 0.25, 0.25, 1.0, 0.25, 0.14, 0.09, 1.0, 0.33, 0.2, 0.25, 0.65, 0.12, 0.12, 0.12, 0.33, 1.0, 0.14, 0.86, 0.25, 1.0, 1.0, 0.25, 0.28, 0.25, 1.0]"
"['ternary', 'justice', 'law', 'ternary', 'ternary', 'ternary', 'joseph', 'unconstitutional', 'practice', 'fundamental_law', 'ternary', 'practice', 'ask', 'practice', 'court', 'ternary', 'practice', 'decision', 'ternary', 'ternary', 'ternary', 'law', 'summer', 'court', 'practice', 'dignity', 'ternary', 'law', 'ternary', 'grant', 'scandium', 'ternary', 'ternary', 'law', 'leader', 'equality', 'ternary', 'scandium', 'court', 'ternary', 'ternary', 'law', 'dogma', 'ternary', 'rampart', 'keep', 'decision', 'law', 'practice', 'put', 'put', 'ternary', 'ternary', 'ternary', 'keep', 'dignity', 'practice', 'ternary', 'justice', 'announce', 'ternary', 'leader', 'ternary', 'court', 'ternary', 'leader']","['ternary', 'justice', 'law', 'muslim', 'muslim', 'built-in', 'joseph', 'unconstitutional', 'practice', 'opinion', 'constitutional', 'protection', 'urge', 'injunction', 'court', 'iniquitous', 'custom', 'abolition', 'undesirable', 'awful', 'divorced', 'ad', 'calendar_month', 'state', 'practice', 'lack', 'supreme', 'sanction', 'enjoy', 'coverage', 'scandium', 'pronounce', 'contentious', 'timeline', 'landmark', 'difference', 'arbitrary', 'part', 'minority', 'aside', 'however', 'legislation', 'judgment', 'instantaneous', 'newspaper', 'keep', 'base_on_balls', 'speed', 'blessing', 'bring', 'ban', 'holy', 'give', 'notably', 'keep', 'concern', 'event', 'mention', 'justice', 'describe', 'independent', 'centre', 'hope', 'work_force', 'illegal', 'body']","[1.0, 1.0, 1.0, 0.72, 0.98, 0.52, 1.0, 1.0, 1.0, 0.25, 0.98, 0.33, 0.14, 0.17, 1.0, 0.29, 0.5, 0.14, 0.25, 0.89, 0.52, 0.12, 0.25, 0.12, 1.0, 0.14, 0.49, 0.12, 0.33, 0.11, 1.0, 0.33, 0.48, 0.09, 0.11, 0.25, 0.14, 0.2, 0.2, 0.47, 0.58, 0.33, 0.17, 0.26, 0.1, 1.0, 0.2, 0.12, 0.2, 0.25, 0.08, 0.04, 0.33, 0.19, 1.0, 0.1, 0.25, 0.17, 1.0, 0.12, 0.59, 0.1, 0.2, 0.14, 0.14, 0.14]"
"['shah', 'panic', 'leader', 'detention', 'collar', 'allege', 'shah', 'panic', 'case', 'support', 'investigate', 'bail', 'deny', 'presently', 'agency', 'destroy', 'court', 'day', 'money', 'destroy', 'shah', 'case', 'leader', 'day', 'question', 'separatist', 'financing', 'fuel', 'sessions', 'take', 'valley', 'leadership', 'fund', 'leader', 'judicial', 'case', 'delhi', 'necessitate', 'enforcement', 'destroy', 'directorate', 'agency', 'judge', 'destroy', 'extra', 'destroy', 'use', 'relief', 'destroy', 'let', 'shah', 'support', 'destroy', 'take', 'destroy', 'destroy', 'shah', 'destroy', 'several', 'august', 'take', 'agency', 'state', 'day', 'state']","['shah', 'erectile_dysfunction', 'kashmiri', 'detention', 'collar', 'allege', 'breakaway', 'panic', 'case', 'support', 'investigate', 'bail', 'deny', 'presently', 'agency', 'destroy', 'court', 'roentgen', 'money', 'crack', 'august', 'bidding', 'trader', 'hundred_thousand', 'question', 'separatist', 'financing', 'fuel', 'sessions', 'deliver', 'cell', 'leadership', 'fund', 'leader', 'judicial', 'laundering', 'pakistan', 'necessitate', 'enforcement', 'claim', 'directorate', 'agency', 'judge', 'recover', 'extra', 'know', 'use', 'relief', 'involve', 'let', 'allegedly', 'connection', 'add', 'publish', 'claim', 'give', 'particular', 'read', 'several', 'times', 'take', 'police', 'state', 'day', 'state']","[1.0, 0.1, 0.17, 1.0, 1.0, 1.0, 0.38, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.12, 1.0, 0.25, 0.05, 0.12, 0.17, 0.12, 1.0, 1.0, 1.0, 1.0, 1.0, 0.17, 0.12, 1.0, 1.0, 1.0, 1.0, 0.12, 0.14, 1.0, 1.0, 0.25, 1.0, 1.0, 1.0, 0.25, 1.0, 0.33, 1.0, 1.0, 0.25, 1.0, 0.37, 0.17, 0.17, 0.12, 0.25, 0.33, 0.48, 0.2, 1.0, 0.2, 1.0, 0.33, 1.0, 1.0, 1.0]"
"['amalgamation', 'leader', 'governor', 'trust', 'tamil', 'vote', 'leader', 'tamil', 'minority', 'government', 'minority', 'removal', 'cabal', 'ops', 'nineteen', 'curate', 'support', 'assurance', 'party', 'leader', 'follow', 'nineteen', 'advise', 'majority', 'minority', 'nineteen', 'nineteen', 'leader', 'tamil', 'support', 'still', 'support', 'nineteen', 'exclude', 'support', 'nineteen', 'post', 'vote', 'military_policeman', 'nineteen', 'support', 'support', 'tamil', 'nineteen', 'tamil', 'meet', 'assurance', 'nineteen', 'leader', 'nineteen', 'tamil', 'leader', 'demand', 'resistance', 'leader']","['amalgamation', 'resort', 'governor', 'trust', 'tamil', 'vote', 'anemone', 'chief', 'yesterday', 'government', 'centimeter', 'removal', 'cabal', 'purpose', 'prove', 'curate', 'support', 'assurance', 'party', 'assembly', 'follow', 'demand', 'ask', 'majority', 'warpath', 'nineteen', 'capitalize', 'loyalist', 'loyal', 'commitment', 'still', 'attempt', 'beat_up', 'exclude', 'continuance', 'align', 'post', 'move', 'deputy', 'gall', 'treachery', 'rebellion', 'disproportionate', 'write', 'back', 'meet', 'hunger', 'claim', 'supporter', 'sideline', 'acrimonious', 'rebel', 'play', 'resistance', 'novice']","[1.0, 0.1, 1.0, 1.0, 0.29, 1.0, 0.11, 0.28, 0.12, 1.0, 0.1, 1.0, 1.0, 0.12, 0.25, 1.0, 1.0, 1.0, 1.0, 0.1, 1.0, 0.12, 0.25, 1.0, 0.08, 1.0, 0.17, 0.2, 0.08, 0.17, 1.0, 0.33, 0.12, 1.0, 0.33, 0.2, 1.0, 0.25, 0.33, 0.17, 0.2, 0.17, 0.89, 0.2, 0.78, 1.0, 0.12, 0.25, 0.25, 0.17, 0.56, 0.14, 0.12, 1.0, 0.25]"
"['china', 'message', 'parade', 'chinese', 'peace', 'area', 'hope', 'china', 'solution', 'china', 'positive', 'area', 'indian', 'china', 'peace', 'claim', 'indian', 'china', 'china', 'claim', 'construct', 'china', 'soon', 'road', 'china', 'china', 'respect', 'state', 'china', 'talk', 'peace', 'claim', 'state', 'china', 'china', 'state', 'lock', 'power', 'peace', 'peace', 'china', 'respect', 'message', 'indian', 'peace', 'indian', 'move', 'china', 'withdrawal', 'kashmir', 'indian', 'china', 'road', 'guard', 'indian', 'china', 'indian', 'indian', 'message', 'indian', 'china', 'respect', 'security', 'stop', 'china', 'security', 'construct', 'indian', 'boundary_line', 'stop', 'indian', 'indian', 'china', 'guard', 'guard', 'china', 'sector', 'china']","['china', 'draw', 'parade', 'chinese', 'sovereignty', 'beijing', 'hope', 'territorial', 'solution', 'china', 'positive', 'area', 'indian', 'india', 'hope', 'claim', 'shriek', 'pathetic', 'prerequisite', 'comment', 'construct', 'unconditionally', 'soon', 'road', 'incident', 'unconditional', 'taste', 'portray', 'expansionist', 'repeat', 'love', 'accusation', 'express', 'standard', 'illegally', 'state', 'lock', 'rain', 'chaos', 'behavior', 'bhutan', 'cull', 'propaganda', 'believe', 'integrity', 'result', 'activity', 'northeastern', 'withdrawal', 'sikkim', 'traverse', 'firm', 'equipment', 'person', 'react', 'minor', 'prosecute', 'decide', 'reason', 'cut', 'separate', 'entree', 'condition', 'stop', 'inaugural', 'injury', 'write', 'stone', 'side', 'stop', 'attack', 'get_down', 'military', 'indian', 'soldier', 'hapless', 'sector', 'never']","[1.0, 0.12, 1.0, 1.0, 0.12, 0.17, 1.0, 0.34, 1.0, 1.0, 1.0, 1.0, 1.0, 0.33, 0.14, 1.0, 0.2, 0.81, 0.75, 0.2, 1.0, 0.35, 1.0, 1.0, 0.82, 0.73, 0.1, 0.25, 0.79, 0.2, 0.17, 0.14, 0.5, 0.61, 0.22, 1.0, 1.0, 0.12, 0.17, 0.2, 0.33, 0.11, 0.2, 0.17, 0.25, 0.2, 0.17, 0.92, 1.0, 0.33, 0.2, 0.08, 0.2, 0.25, 0.25, 0.53, 0.25, 0.2, 0.14, 0.2, 0.79, 0.09, 0.33, 1.0, 0.89, 0.14, 0.25, 0.25, 0.2, 1.0, 0.25, 0.33, 0.41, 0.17, 0.11, 0.47, 1.0, 0.92]"
"['bail', 'court', 'col', 'swami', 'astatine', 'blast', 'case', 'september', 'allow', 'case', 'astatine', 'particular', 'case', 'september', 'put', 'conditions', 'ample', 'ample', 'bail', 'charge', 'ample', 'put', 'people', 'ample', 'people', 'case', 'september', 'ample', 'bail', 'allow', 'people', 'wrongly', 'people', 'ample', 'order', 'people', 'case', 'use', 'allow', 'people', 'high', 'astatine', 'bail', 'swami', 'dismiss', 'supplication', 'grant', 'aside', 'bail', 'bail', 'people', 'dismiss', 'ample', 'col', 'state']","['bail', 'court', 'col', 'colonel', 'astatine', 'blast', 'evidence', 'april', 'allow', 'case', 'scandium', 'particular', 'prosecution', 'september', 'drop', 'lack', 'charge', 'accuse', 'jilted', 'charge', 'unravel', 'plead', 'connection', 'collar', 'direction', 'probe', 'july', 'file', 'grateful', 'supply', 'act', 'wrongly', 'militia', 'rock', 'order', 'timeline', 'serial', 'use', 'allow', 'affidavit', 'high', 'explosive', 'applicable', 'witness', 'reject', 'supplication', 'grant', 'aside', 'improper', 'truly', 'file', 'see', 'transfer', 'here', 'state']","[1.0, 1.0, 1.0, 0.09, 1.0, 1.0, 0.14, 0.33, 1.0, 1.0, 0.25, 1.0, 0.12, 1.0, 0.33, 0.12, 0.2, 0.25, 0.29, 1.0, 0.17, 0.12, 0.2, 0.2, 0.17, 0.09, 0.33, 0.12, 0.44, 0.33, 0.11, 1.0, 0.14, 0.2, 1.0, 0.1, 0.14, 1.0, 1.0, 0.11, 1.0, 0.17, 0.33, 0.17, 0.5, 1.0, 1.0, 1.0, 0.21, 0.51, 0.12, 0.2, 0.2, 0.25, 1.0]"
"['curate', 'curate', 'meeting', 'win', 'state', 'work', 'mission', 'scheme', 'election', 'win', 'work', 'curate', 'scheme', 'win', 'report', 'scheme', 'work', 'win', 'win', 'work', 'land', 'curate', 'centimeter', 'curate', 'win', 'execution', 'seating', 'curate', 'work', 'win', 'land', 'state', 'win', 'execution', 'win', 'seating', 'cabinet', 'win', 'curate', 'curate', 'today', 'seating', 'mission', 'land', 'win', 'following', 'today', 'saturday', 'curate', 'win', 'curate', 'win', 'besides', 'win', 'meeting', 'curate', 'today', 'work', 'curate', 'mission', 'curate', 'curate', 'win']","['curate', 'chief', 'meeting', 'meet', 'state', 'discussion', 'party', 'scheme', 'election', 'concentrate', 'presentation', 'likely', 'model', 'make', 'print', 'feature', 'work', 'brush', 'aim', 'development', 'flagship', 'developmental', 'centimeter', 'blue', 'join', 'execution', 'stock', 'respective', 'exercise', 'govern', 'plant', 'centre', 'organize', 'hands', 'form', 'social_welfare', 'cabinet', 'lose', 'third', 'social', 'give', 'seating', 'government', 'beginning', 'expect', 'following', 'power', 'days', 'general', 'harmonize', 'about', 'ask', 'besides', 'take', 'leadership', 'first', 'today', 'autopsy', 'premier', 'government', 'new', 'curate', 'state']","[1.0, 0.29, 1.0, 0.33, 1.0, 0.2, 0.25, 1.0, 1.0, 0.25, 0.25, 0.41, 0.14, 0.33, 0.2, 0.14, 1.0, 0.25, 0.17, 0.12, 0.17, 0.83, 1.0, 0.86, 0.33, 1.0, 0.12, 0.3, 0.25, 0.25, 0.14, 0.14, 0.17, 0.17, 0.25, 0.1, 1.0, 0.33, 0.74, 0.22, 0.12, 1.0, 0.2, 0.2, 0.2, 1.0, 0.17, 0.14, 0.94, 0.2, 0.73, 0.17, 1.0, 0.25, 0.2, 0.79, 1.0, 0.25, 0.61, 0.2, 0.21, 1.0, 0.25]"
"['injured', 'railway', 'train', 'kin', 'accident', 'injured', 'accident', 'train', 'express', 'people', 'kin', 'train', 'injured', 'train', 'family', 'injured', 'aid', 'train', 'rescue', 'injured', 'train', 'injured', 'injured', 'train', 'idea', 'injured', 'kin', 'injured', 'train', 'victim', 'train', 'message', 'aid', 'injured', 'train', 'tragic', 'message', 'injured', 'kin', 'injured', 'injured', 'grief', 'kin', 'injured', 'train', 'kin', 'train', 'loss', 'aid', 'state', 'aid', 'kin', 'train', 'kin', 'injured', 'accident', 'aid', 'accident', 'injured', 'bad_luck', 'announce', 'injured', 'idea', 'sri_lanka_rupee']","['deviate', 'railway', 'train', 'coach', 'derailment', 'cancel', 'accident', 'train', 'express', 'line', 'sleeper', 'northern', 'derail', 'falls', 'division', 'pass', 'work', 'body', 'rescue', 'terrify', 'sleepy', 'shatter', 'mangle', 'local', 'bogey', 'overturn', 'resident', 'climb', 'busy', 'survivor', 'normally', 'restoration', 'routine', 'sculpt', 'read', 'tragic', 'allegation', 'pull', 'path', 'ram', 'hit', 'dignity', 'path', 'rush', 'hospital', 'politician', 'local', 'compensation', 'care', 'state', 'journey', 'delhi', 'railing', 'passenger', 'leave', 'impact', 'stations', 'damage', 'unclutter', 'aftermath', 'describe', 'run', 'inquiry', 'kilometer']","[0.2, 1.0, 1.0, 0.17, 0.33, 0.33, 1.0, 1.0, 1.0, 0.2, 0.2, 0.03, 0.12, 0.1, 0.2, 0.25, 0.33, 0.12, 1.0, 0.14, 0.4, 0.14, 0.12, 0.83, 0.14, 0.2, 0.2, 0.2, 0.64, 0.33, 0.54, 0.11, 0.25, 0.14, 0.1, 1.0, 0.12, 0.25, 0.11, 0.17, 0.2, 0.17, 0.11, 0.25, 0.11, 0.2, 0.33, 0.14, 0.11, 1.0, 0.12, 0.08, 0.11, 0.2, 0.33, 0.14, 0.17, 0.14, 0.25, 0.2, 0.14, 0.2, 0.12, 0.14]"
